Title,Available Globally?,Release Date,Hours Viewed,Runtime,Views
MeatEater: Season 7,Yes,2018-10-02,700000,5:57,100000
Mega Game: Season 1 // Mega Game DinsiemE: Stagione 1,No,,700000,6:47,100000
Miss Kobayashi's Dragon Maid S // 小林さんちのメイドラゴンS,No,,700000,*,100000
Motown Magic: Season 1,Yes,2018-11-20,700000,6:27,100000
Motown Magic: Season 2,Yes,2019-06-28,700000,6:31,100000
Mr. Midnight: Beware The Monsters: Season 1,Yes,,700000,6:44,100000
My Dangerous Wife: Season 1 // 僕のヤバイ妻: シーズン1,No,,700000,7:30,100000
MY FAMILY: Season 1 // 家族だから愛したんじゃなくて、愛したのが家族だった: シーズン1,Yes,,700000,8:11,100000
Natsume's Book of Friends Continued // 夏目友人帳: 続 夏目友人帳,No,,700000,5:09,100000
Oggy Oggy: Season 2,Yes,2023-04-17,700000,4:51,100000
Operazione Nas: Season 4,No,,700000,12:23,100000
Orange Days: Season 1 // オレンジデイズ: シーズン1,No,,700000,9:14,100000
Parole Examiner Lee: Limited Series // 가석방심사관 이한신: 리미티드 시리즈,No,,700000,12:11,100000
Power Players: Season 1 (Batch C),No,,700000,5:05,100000
Public Affairs Office in the Sky: Season 1 // 空飛ぶ広報室: シーズン1,No,,700000,9:03,100000
Rascal Does Not Dream of Bunny Girl Senpai: Season 1 // 青春ブタ野郎はバニーガール先輩の夢を見ない: シーズン1,No,,700000,5:24,100000
Re: Monster: Season 1,No,,700000,4:44,100000
Requiem: Season 1,Yes,2018-03-23,700000,5:44,100000
Rita: Season 2,Yes,2015-03-11,700000,5:33,100000
Ron Kamonohashi's Forbidden Deductions: 1st Season // 鴨乃橋ロンの禁断推理: 1st Season,No,,700000,5:09,100000
Saga of Tanya the Evil: Season 1 // 幼女戦記: シーズン1,No,,700000,5:01,100000
Saving My Stupid Youth: Season 1 // ごめんね青春!: シーズン1,No,,700000,8:09,100000
Scavengers Reign: Season 1,No,,700000,4:57,100000
Secret City: Under the Eagle,No,2019-03-06,700000,5:02,100000
Shameless: Series 10,No,,700000,7:47,100000
She Was Pretty: Season 1 // 彼女はキレイだった: シーズン1,No,,700000,7:52,100000
Silent Nava: Season 1 // Тиха Нава: Сезон 1,No,,700000,7:22,100000
Sirius the Jaeger: Season 1 // 天狼 Sirius the Jaeger: シーズン1,Yes,2018-07-19,700000,4:53,100000
SKY Castle: Season 1 // スカイキャッスル: シーズン1,No,,700000,6:47,100000
Steins;Gate // Steins;Gate シュタインズ・ゲート,No,,700000,9:29,100000
Story of My Family!!!: Season 1 // 俺の家の話: シーズン1,No,,700000,7:59,100000
Stranded with my Mother-in-Law: Season 1 // Ilhados com a Sogra: Temporada 1,No,2023-10-09,700000,7:02,100000
Sugar Rush: The Baking Point: Season 1 // Pasteleros contra el tiempo: Temporada 1,No,2023-07-12,700000,4:58,100000
Tales of the City: Limited Series,Yes,2019-06-07,700000,9:14,100000
Taskmaster (2015): Season 5,No,,700000,7:12,100000
Taskmaster (2015): Season 7,No,,700000,7:04,100000
The 101st Proposal: Season 1 // 101回目のプロポーズ: シーズン1,No,,700000,9:20,100000
The Accidental Influencer: Love Me if You Dare: Season 1 // 何百芮的地獄戀曲: 第 1 季,No,,700000,4:57,100000
The Alcàsser Murders: Season 1 // El caso Alcàsser: Temporada 1,Yes,2019-06-14,700000,5:05,100000
The Auditors: Season 1 // 감사합니다: 시즌1,No,,700000,12:50,100000
The Banished Former Hero Lives as He Pleases: Season 1 // 出来損ないと呼ばれた元英雄は、実家から追放されたので好き勝手に生きることにした: シーズン1,No,,700000,4:46,100000
The Bletchley Circle: San Francisco: Season 1,No,,700000,6:07,100000
The Boarding School: Season 1 // El Internado: Temporada 1,No,,700000,7:03,100000
The Great British Baking Show: The Professionals: Season 7,No,2023-07-26,700000,7:44,100000
The Great White Tower: Season 1 // 山崎豊子 白い巨塔: シーズン1,No,,700000,7:19,100000
The Haunted House: Season 1 // 신비아파트: 고스트볼의 비밀,No,,700000,10:02,100000
The Killing Kind: Season 1,No,,700000,4:44,100000
The Lazarus Project: Season 1,No,,700000,6:05,100000
The Little Drummer Girl: Season 1,No,,700000,5:47,100000
The New Black: Season 3 // שבאבניקים: עונה 3,No,,700000,6:20,100000
The Next Prince: Season 1 // ข้ามฟ้าเคียงเธอ: ซีซั่น 1,No,,700000,14:00,100000
The Ricky Gervais Show: Season 3,No,,700000,5:26,100000
The Saintʼs Magic Power Is Omnipotent: Season 2 // 聖女の魔力は万能です: シーズン2,No,,700000,4:44,100000
The Sea Beyond: Season 6 // Mare Fuori: Stagione 6,No,,700000,12:52,100000
The Sound of Your Heart: Season 1 // 마음의 소리: 시즌 1,Yes,2017-01-31,700000,4:52,100000
The Ultimatum: South Africa: Season 1,No,2024-05-10,700000,7:16,100000
Their Marriage: Season 1 // しあわせな結婚: シーズン1,No,,700000,6:47,100000
Tokyo Dogs: Season 1 // 東京DOGS: シーズン1,Yes,,700000,8:16,100000
Tour de France: Unchained: Season 2 // Tour de France : Au cœur du peloton: Saison 2,Yes,2024-06-11,700000,5:52,100000
Turn to me Mukai-kun: Season 1 // こっち向いてよ向井くん: シーズン1,No,,700000,8:31,100000
Ultramarine Magmell: Season 1 // 群青のマグメル: シーズン1,Yes,2019-04-07,700000,5:08,100000
Vampire Knight: Season 1 // ヴァンパイア騎士: シーズン1,No,,700000,5:15,100000
Wangan Midnight: Season 1 // 湾岸ミッドナイト: シーズン1,No,,700000,10:58,100000
Why didn’t I tell you a million times?: Season 1 // 100万回 言えばよかった: シーズン1,No,,700000,7:44,100000
Wild Kratts: Season 4,No,,700000,11:29,100000
Wise Man's Grandchild: Season 1 // 賢者の孫: シーズン1,No,,700000,4:44,100000
WWE WrestleMania: 2022,No,2025-01-01,700000,7:39,100000
YOLANTHE: Season 1,No,2025-06-18,700000,4:45,100000
30 for 30: O.J.: Made in America: Season 1,No,,600000,7:57,100000
A Girl & Her Guard Dog: Season 1 // お嬢と番犬くん: シーズン1,No,,600000,5:07,100000
Agatha Christie's Poirot: Series 12,No,,600000,5:56,100000
Ainori Love Wagon: Asian Journey: Season 1 // あいのり: Asian Journey: シーズン1,No,2017-10-26,600000,10:55,100000
"As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World: Season 1 // 転生貴族、鑑定スキルで成り上がる: シーズン1",No,,600000,4:44,100000
Bad Genius: The Series: Season 1 // ฉลาดเกมส์โกง เดอะซีรีส์: ซีซั่น 1,No,,600000,10:36,100000
"Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside: Banished from the brave man's group,I decided to lead a slow life in the back country.2nd // 真の仲間じゃないと勇者のパーティーを追い出されたので、辺境でスローライフすることにしました 2nd",No,,600000,4:44,100000
Bardot: Season 1,No,,600000,5:04,100000
Battery the Animation: Season 1 // バッテリー: シーズン1,No,,600000,4:12,100000
Be nice to people: Season 1 // 人にやさしく: シーズン1,Yes,,600000,8:50,100000
Beavis and Butt-head (1993): Mike Judge's Beavis and Butt-Head: Season 1,No,,600000,4:13,100000
Black Monday: Season 3,No,,600000,4:52,100000
Black Space: Season 1 // בלקספייס: עונה 1,No,2021-05-27,600000,6:13,100000
Bling Empire: Season 1,No,2021-01-15,600000,5:19,100000
Blood (2018): Season 2,No,,600000,4:33,100000
Blue Miburo: Season 2 // 青のミブロ: 第2期,No,,600000,5:33,100000
"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.: Season 1 // 痛いのは嫌なので防御力に極振りしたいと思います。: シーズン1",No,,600000,4:44,100000
BORDER: Season 1,No,,600000,7:04,100000
Born for the Spotlight: Season 1 // 影后: 第 1 季,Yes,2024-11-07,600000,10:27,100000
Busted!: Season 3 // 범인은 바로 너!: 시즌 3,No,2021-01-22,600000,9:21,100000
Charlotte: Season 1,No,,600000,5:14,100000
Checkout: Season 1 // קופה ראשית: עונה 1,No,,600000,7:40,100000
Checkout: Season 2 // קופה ראשית: עונה 2,No,,600000,8:11,100000
Cherry Magic! Thirty Years of Virginity Can Make You a Wizard?! (2020): Season 1 // 30歳まで童貞だと魔法使いになれるらしい: シーズン1,No,,600000,4:47,100000
Chief of Staff: Season 1 // 보좌관: 시즌 1,Yes,2019-06-14,600000,11:07,100000
Close Calls: On Camera: Season 9,No,,600000,9:29,100000
Code Japan: The Price of Wishes: Season 1 // CODE-願いの代償-: シーズン1,No,,600000,7:40,100000
Comedians in Cars Getting Coffee: First Cup,No,2018-01-05,600000,5:32,100000
Como and Toy: Season 1,No,,600000,10:07,100000
Crime Diaries: The Candidate: Limited Series // Historia de un crimen: Colosio: Miniserie,Yes,2019-03-22,600000,5:35,100000
Curious George: Season 15,No,,600000,5:53,100000
Curon: Season 1,Yes,2020-06-10,600000,5:29,100000
Dance 100: Season 1,No,2023-03-17,600000,4:44,100000
Dark Moon: The Blood Altar Original by Dark Moon: The Blood Altar With Enhypen: Season 1 // DARK MOON -黒の月: 月の祭壇- Original By DARK MOON : THE BLOOD ALTAR WITH ENHYPEN: シーズン1,No,,600000,4:44,100000
Das Boot (2018): Season 1,No,,600000,7:45,100000
Deep Fake Love: Season 1 // Falso amor: Temporada 1,No,2023-07-06,600000,7:19,100000
DELETE: Season 1,Yes,2023-06-28,600000,6:14,100000
Dirty Money: Season 2,Yes,2020-03-11,600000,4:57,100000
Dr. White: Season 1 // ドクターホワイト: シーズン1,No,,600000,7:50,100000
Erased: Season 1 // 僕だけがいない街: シーズン1,Yes,2017-12-15,600000,5:43,100000
Ethos: Season 1 // Bir Başkadır: 1. Sezon,Yes,2020-11-12,600000,6:32,100000
Everything Sucks!: Season 1,Yes,2018-02-16,600000,4:04,100000
Evil People: Season 1 // 松本清張・最終章 わるいやつら: シーズン1,No,,600000,6:17,100000
Fairy Tail: Season 5,No,,600000,10:10,100000
Fiasco: Limited Series,Yes,2024-04-30,600000,4:21,100000
Forest of Piano: Season 1 // ピアノの森: シーズン1,Yes,2018-04-08,600000,5:03,100000
Foyle's War: Series 6,No,,600000,4:36,100000
Fresh Meat: Series 1,No,,600000,5:15,100000
Ghost in the Shell: Stand Alone Complex: Stand Alone Complex // 攻殻機動隊 STAND ALONE COMPLEX,No,,600000,10:38,100000
Gogglebox: Season 17,No,,600000,10:52,100000
GOOD NIGHT WORLD: Season 1 // グッド・ナイト・ワールド: シーズン1,Yes,2023-10-12,600000,4:56,100000
Headhunted to Another World: From Salaryman to Big Four!: Season 1 // サラリーマンが異世界に行ったら四天王になった話: シーズン1,No,,600000,4:46,100000
Heaven and Hell: Soul Exchange: Season 1 // 天国と地獄 ~サイコな2人～: シーズン1,No,,600000,8:44,100000
Heist: Season 1,Yes,2021-07-14,600000,4:20,100000
Hey Handsome!! // おいハンサム!!,No,,600000,5:50,100000
Holy Family: Season 2 // Sagrada familia: Temporada 2,Yes,2023-11-17,600000,5:23,100000
Hozuki's Coolheadedness: Season 2 Part 1 // 鬼灯の冷徹: 第弐期: Part 1,No,,600000,5:32,100000
Hozuki's Coolheadedness: Season 2 Part 2 // 鬼灯の冷徹: 第弐期: Part 2,No,,600000,6:15,100000
I'm Getting Married to a Girl I Hate in My Class: Season 1 // クラスの大嫌いな女子と結婚することになった。: シーズン1,No,,600000,4:44,100000
If I Hadn't Met You: Season 1 // Si no te hubiese conocido: Temporada 1,Yes,2019-03-15,600000,8:57,100000
If I'd Kissed Her: Season 1 // あのときキスしておけば: シーズン1,No,,600000,6:24,100000
Il collegio: Season 1,No,,600000,7:38,100000
Indian Matchmaking: Season 2,No,2022-08-10,600000,5:03,100000
Infamy: Season 1 // Infamia: Sezon 1,Yes,2023-09-06,600000,6:21,100000
Informa: Season 1 // インフォーマ,Yes,,600000,4:13,100000
Inssa Family: Season 2 // 인싸가족: 시즌2,No,,600000,5:22,100000
Invisible: Season 1 // インビジブル: シーズン1,No,,600000,7:44,100000
Is It Wrong to Try to Pick Up Girls in a Dungeon?: Season 5 // ダンジョンに出会いを求めるのは間違っているだろうか: シーズン5,No,,600000,5:55,100000
Ishura: Season 2 // 異修羅: 第2期,No,,600000,4:44,100000
Jewish Matchmaking: Season 1,No,2023-05-03,600000,4:20,100000
K-On!: Season 1 // けいおん!: 第1期,No,,600000,5:38,100000
Kaiji: Against All Rules // 逆境無頼カイジ: 破戒録篇,No,,600000,9:28,100000
King of Boys: The Return of the King: Limited Series,Yes,2021-08-27,600000,6:13,100000
Kitz: Season 1,Yes,2021-12-30,600000,4:20,100000
La Favorita 1922: Season 1,No,,600000,9:59,100000
Last Chance U: INDY: Part 1,Yes,2018-07-20,600000,8:24,100000
Life Begins: Season 3,No,,600000,4:23,100000
Lilyhammer: Season 2,No,2013-12-13,600000,5:59,100000
Little Princess: Season 2,No,,600000,6:34,100000
Love Is Blind: Brazil: Season 4 // Casamento às Cegas: Brasil: Temporada 4,No,2024-06-19,600000,10:53,100000
Love Is Hard for a Rich Man: Season 1 // 御曹司に恋はムズすぎる: シーズン1,No,,600000,4:34,100000
Love Never Lies: Poland: Season 2 // Love Never Lies: Polska: Sezon 2,No,2024-01-31,600000,6:36,100000
Love Never Lies: South Africa: Season 1,No,2024-11-29,600000,6:56,100000
Love Rats: Season 2,No,,600000,6:01,100000
Ludik: Season 1,Yes,2022-08-26,600000,5:48,100000
Maestro in Blue: Season 2 // Maestro: Σεζόν 2,Yes,2024-05-16,600000,6:34,100000
Merlí. Sapere Aude: Season 2,No,2022-09-09,600000,5:46,100000
Midnight Diner: Season 2 // 深夜食堂: シーズン2,Yes,,600000,4:01,100000
Midnight Diner: Tokyo Stories: Season 2 // 深夜食堂: Tokyo Stories: シーズン2,Yes,2019-10-31,600000,4:11,100000
Mr Bean Live Action: Season 1,No,,600000,5:49,100000
My New Boss Is Goofy // 新しい上司はど天然: シーズン1,No,,600000,4:44,100000
My Next Life As a Villainess: All Route Lead to Doom!: My Next Life as a Villainess: All Routes Lead to Doom! // 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった...,No,,600000,4:46,100000
My Unique Skill Makes Me OP Even at Level 1: Season 1 // レベル1だけどユニークスキルで最強です: シーズン1,No,,600000,4:44,100000
Natsume's Book of Friends Three // 夏目友人帳 参,No,,600000,5:15,100000
Natsume's Book of Friends Four // 夏目友人帳 肆,No,,600000,5:15,100000
Natsume's Book of Friends Five // 夏目友人帳 伍,No,,600000,5:09,100000
Natsume's Book of Friends Six // 夏目友人帳 陸,No,,600000,5:09,100000
Negotiator: Season 1 // 交渉人～THE NEGOTIATOR～: シーズン1,No,,600000,6:17,100000
Night and Day: Season 1 // Nit i Dia,No,,600000,11:44,100000
"Notre-Dame: Limited Series // Notre-Dame, la part du feu: Mini-série",Yes,2022-10-19,600000,5:00,100000
On a Starry Night: Season 1 // 星降る夜に: シーズン1,No,,600000,6:56,100000
One Outs: season 1,No,,600000,9:30,100000
Outnumbered (2007): Series 2,No,,600000,4:02,100000
Outnumbered (2007): Series 4,No,,600000,4:12,100000
People and Gods: Season 1 // Ludzie i bogowie: Sezon 1,No,,600000,9:34,100000
Play Park: Season 1 // รักไม่คาดฝัน: ซีซั่น 1,No,,600000,6:13,100000
Poisonous Liaisons: Season 1,No,,600000,10:03,100000
Police and Prosecutor: Season 2 // ケイジとケンジ 所轄と地検の24時: 時々ハンジ。,No,,600000,6:47,100000
Portlandia: Season 2,No,,600000,4:30,100000
Power Players: Season 1 (Batch B),No,,600000,5:06,100000
Psycho-Pass // PSYCHO-PASS サイコパス,No,,600000,8:27,100000
Q-Force: Season 1,Yes,2021-09-02,600000,4:27,100000
Quantum Leap (2022): Season 2,No,,600000,9:10,100000
Quartet: Season 1 // カルテット: シーズン1,No,,600000,7:41,100000
Queen Sono: Season 1,Yes,2020-02-28,600000,4:14,100000
Rabbids Invasion: Season 2 // Les lapins crétins : Invasion: Saison 2,No,,600000,8:38,100000
Rise of the Raven // Hunyadi,No,,600000,9:45,100000
Rising Eagles: Season 1 // 열혈농구단: Season 1,No,,600000,9:22,100000
Rita: Season 3,Yes,2015-06-14,600000,5:32,100000
Roses & Chocolates: Season 1 // ورد وشوكولاته: موسم 1,No,,600000,6:49,100000
Sasaki and Peeps: Season 1 // 佐々木とピーちゃん: シーズン1,No,,600000,5:09,100000
Saudi Pro League: Kickoff: Season 1 // الدوري السعودي: موسم 1,Yes,2024-11-21,600000,4:23,100000
Second Love: Season 1 // セカンド・ラブ: シーズン1,No,,600000,5:39,100000
Secrets of Great British Castles: Season 2,No,,600000,4:23,100000
Smoking: Season 1 // スモーキング: シーズン1,Yes,,600000,4:45,100000
"So I'm a Spider, So What?: Season 1 // 蜘蛛ですが、なにか?: シーズン1",No,,600000,9:29,100000
So Not Worth It: Season 1 // 내일 지구가 망해버렸으면 좋겠어: 시즌 1,Yes,2021-06-18,600000,6:27,100000
Stranded with my Mother-in-Law: Season 2 // Ilhados com a Sogra: Temporada 2,No,2025-01-02,600000,6:48,100000
Stromberg: Staffel 2,No,,600000,4:38,100000
Strong Will: Season 1 // ลูกผู้ชายหัวใจเพชร: ซีซั่น 1,Yes,,600000,7:48,100000
Super Crooks: Season 1 // スーパー・クルックス: シーズン1,Yes,2021-11-25,600000,5:28,100000
Surgeon Elise: Season 1 // 外科医エリーゼ: シーズン1,No,,600000,4:44,100000
Sword Art Online Alicization  War of Underworld // ソードアート・オンライン アリシゼーション War of Underworld,No,,600000,9:05,100000
