zip,state,district,district_name,state_district_code,land_area_m2,primary_district,dma_code,dma_name,dma_match_type
67410,KS,1,Congressional District 1,KS-01,812887642,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67416,KS,1,Congressional District 1,KS-01,179411619,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67417,KS,1,Congressional District 1,KS-01,176903385,TRUE,605,TOPEKA,exact
67418,KS,1,Congressional District 1,KS-01,302211655,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67420,KS,1,Congressional District 1,KS-01,1089172643,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67422,KS,1,Congressional District 1,KS-01,150735404,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67423,KS,1,Congressional District 1,KS-01,170397007,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67425,KS,1,Congressional District 1,KS-01,562282961,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67427,KS,1,Congressional District 1,KS-01,155416629,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67428,KS,1,Congressional District 1,KS-01,257354319,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67428,KS,2,Congressional District 2,KS-02,40003328,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67430,KS,1,Congressional District 1,KS-01,255242904,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67431,KS,1,Congressional District 1,KS-01,318559536,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67432,KS,1,Congressional District 1,KS-01,934941879,TRUE,605,TOPEKA,exact
67436,KS,1,Congressional District 1,KS-01,295814902,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67437,KS,1,Congressional District 1,KS-01,317729333,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67438,KS,2,Congressional District 2,KS-02,163522118,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67439,KS,1,Congressional District 1,KS-01,586897287,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67441,KS,1,Congressional District 1,KS-01,101883352,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67442,KS,1,Congressional District 1,KS-01,116812420,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67443,KS,1,Congressional District 1,KS-01,229709618,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67444,KS,1,Congressional District 1,KS-01,425787755,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67445,KS,1,Congressional District 1,KS-01,292502974,TRUE,605,TOPEKA,exact
67446,KS,1,Congressional District 1,KS-01,360074005,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67447,KS,1,Congressional District 1,KS-01,201122699,TRUE,605,TOPEKA,exact
67448,KS,1,Congressional District 1,KS-01,545261032,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67449,KS,2,Congressional District 2,KS-02,270744533,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67449,KS,1,Congressional District 1,KS-01,147873344,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67450,KS,1,Congressional District 1,KS-01,129599196,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67451,KS,1,Congressional District 1,KS-01,361530196,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67451,KS,2,Congressional District 2,KS-02,4440011,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67452,KS,1,Congressional District 1,KS-01,323641849,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67454,KS,1,Congressional District 1,KS-01,99603133,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67455,KS,1,Congressional District 1,KS-01,748915903,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67456,KS,1,Congressional District 1,KS-01,370225989,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67457,KS,1,Congressional District 1,KS-01,255608098,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67458,KS,1,Congressional District 1,KS-01,185519649,TRUE,605,TOPEKA,exact
67459,KS,1,Congressional District 1,KS-01,193978910,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67460,KS,1,Congressional District 1,KS-01,588400092,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67464,KS,1,Congressional District 1,KS-01,293470041,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67466,KS,1,Congressional District 1,KS-01,386390039,TRUE,605,TOPEKA,exact
67467,KS,1,Congressional District 1,KS-01,720610844,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67468,KS,1,Congressional District 1,KS-01,105969823,TRUE,605,TOPEKA,exact
67470,KS,1,Congressional District 1,KS-01,141787675,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67473,KS,1,Congressional District 1,KS-01,641131180,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67474,KS,1,Congressional District 1,KS-01,252352369,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67475,KS,2,Congressional District 2,KS-02,56769412,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67475,KS,1,Congressional District 1,KS-01,15953260,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67476,KS,1,Congressional District 1,KS-01,7845986,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67478,KS,1,Congressional District 1,KS-01,4635534,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67480,KS,1,Congressional District 1,KS-01,429520384,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67481,KS,1,Congressional District 1,KS-01,468855398,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67482,KS,1,Congressional District 1,KS-01,254249,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67483,KS,2,Congressional District 2,KS-02,229388509,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67484,KS,1,Congressional District 1,KS-01,355383852,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67485,KS,1,Congressional District 1,KS-01,297246445,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67487,KS,1,Congressional District 1,KS-01,238607666,TRUE,605,TOPEKA,exact
67487,KS,2,Congressional District 2,KS-02,14710196,FALSE,605,TOPEKA,exact
67490,KS,1,Congressional District 1,KS-01,390483025,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67491,KS,1,Congressional District 1,KS-01,184934491,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67492,KS,1,Congressional District 1,KS-01,76913325,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67501,KS,1,Congressional District 1,KS-01,486886987,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67502,KS,1,Congressional District 1,KS-01,189914187,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67505,KS,1,Congressional District 1,KS-01,7135389,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67510,KS,1,Congressional District 1,KS-01,142862303,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67511,KS,1,Congressional District 1,KS-01,173363219,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67512,KS,1,Congressional District 1,KS-01,83097960,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67513,KS,1,Congressional District 1,KS-01,140033727,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67514,KS,1,Congressional District 1,KS-01,208017553,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67515,KS,1,Congressional District 1,KS-01,56653057,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67516,KS,1,Congressional District 1,KS-01,421027357,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67518,KS,1,Congressional District 1,KS-01,414763497,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67519,KS,4,Congressional District 4,KS-04,222447296,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67520,KS,1,Congressional District 1,KS-01,287077918,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67521,KS,1,Congressional District 1,KS-01,428755759,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67522,KS,1,Congressional District 1,KS-01,115916240,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67522,KS,4,Congressional District 4,KS-04,32208328,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67523,KS,1,Congressional District 1,KS-01,288964840,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67523,KS,4,Congressional District 4,KS-04,93278875,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67524,KS,1,Congressional District 1,KS-01,159730004,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67525,KS,1,Congressional District 1,KS-01,322348099,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67526,KS,1,Congressional District 1,KS-01,360629861,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67526,KS,4,Congressional District 4,KS-04,199281259,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67529,KS,4,Congressional District 4,KS-04,277711470,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67530,KS,1,Congressional District 1,KS-01,560227723,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67530,KS,4,Congressional District 4,KS-04,56541664,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67543,KS,1,Congressional District 1,KS-01,220894543,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67544,KS,1,Congressional District 1,KS-01,553625366,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67545,KS,4,Congressional District 4,KS-04,120991248,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67546,KS,1,Congressional District 1,KS-01,356685106,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67546,KS,4,Congressional District 4,KS-04,2497158,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67547,KS,4,Congressional District 4,KS-04,645669566,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67547,KS,1,Congressional District 1,KS-01,117985239,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67548,KS,1,Congressional District 1,KS-01,310274944,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67550,KS,4,Congressional District 4,KS-04,407737790,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67550,KS,1,Congressional District 1,KS-01,380149491,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67552,KS,4,Congressional District 4,KS-04,470180558,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67553,KS,1,Congressional District 1,KS-01,290890,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67554,KS,1,Congressional District 1,KS-01,456049074,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67556,KS,1,Congressional District 1,KS-01,503815053,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67557,KS,4,Congressional District 4,KS-04,378601455,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67559,KS,1,Congressional District 1,KS-01,198680539,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67560,KS,1,Congressional District 1,KS-01,861440271,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67561,KS,1,Congressional District 1,KS-01,176980299,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67563,KS,4,Congressional District 4,KS-04,141655401,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67563,KS,1,Congressional District 1,KS-01,130852302,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67564,KS,1,Congressional District 1,KS-01,211105747,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67565,KS,1,Congressional District 1,KS-01,263599404,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67566,KS,1,Congressional District 1,KS-01,147469125,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67567,KS,1,Congressional District 1,KS-01,126863951,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67567,KS,4,Congressional District 4,KS-04,117876294,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67568,KS,1,Congressional District 1,KS-01,150656819,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67570,KS,1,Congressional District 1,KS-01,317957416,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67570,KS,4,Congressional District 4,KS-04,37009434,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67572,KS,1,Congressional District 1,KS-01,548167665,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67573,KS,1,Congressional District 1,KS-01,193568799,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67574,KS,1,Congressional District 1,KS-01,207797882,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67574,KS,4,Congressional District 4,KS-04,90524931,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67575,KS,1,Congressional District 1,KS-01,461084566,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67576,KS,4,Congressional District 4,KS-04,823960670,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67578,KS,4,Congressional District 4,KS-04,539215179,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67579,KS,1,Congressional District 1,KS-01,529408279,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67581,KS,1,Congressional District 1,KS-01,294929884,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67583,KS,4,Congressional District 4,KS-04,313379379,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67583,KS,1,Congressional District 1,KS-01,280570608,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67584,KS,1,Congressional District 1,KS-01,657840707,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67601,KS,1,Congressional District 1,KS-01,931911340,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67621,KS,1,Congressional District 1,KS-01,165527832,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
67622,KS,1,Congressional District 1,KS-01,341742607,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67623,KS,1,Congressional District 1,KS-01,442720663,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67625,KS,1,Congressional District 1,KS-01,284436651,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67626,KS,1,Congressional District 1,KS-01,246520590,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67627,KS,1,Congressional District 1,KS-01,2035416,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67628,KS,1,Congressional District 1,KS-01,113612396,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
67629,KS,1,Congressional District 1,KS-01,249043050,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67631,KS,1,Congressional District 1,KS-01,430062655,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67632,KS,1,Congressional District 1,KS-01,163640870,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67634,KS,1,Congressional District 1,KS-01,278590988,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67635,KS,1,Congressional District 1,KS-01,279701979,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67637,KS,1,Congressional District 1,KS-01,893644704,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67638,KS,1,Congressional District 1,KS-01,187987733,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
67639,KS,1,Congressional District 1,KS-01,170196997,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
67640,KS,1,Congressional District 1,KS-01,298606769,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67642,KS,1,Congressional District 1,KS-01,647649904,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67643,KS,1,Congressional District 1,KS-01,458124852,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67644,KS,1,Congressional District 1,KS-01,235986280,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
67645,KS,1,Congressional District 1,KS-01,753626294,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67646,KS,1,Congressional District 1,KS-01,491089086,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
67647,KS,1,Congressional District 1,KS-01,203379335,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
67648,KS,1,Congressional District 1,KS-01,469355512,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67649,KS,1,Congressional District 1,KS-01,218247336,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67650,KS,1,Congressional District 1,KS-01,386832590,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67651,KS,1,Congressional District 1,KS-01,556908293,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67653,KS,1,Congressional District 1,KS-01,455009178,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67654,KS,1,Congressional District 1,KS-01,904236780,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67656,KS,1,Congressional District 1,KS-01,334610634,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67657,KS,1,Congressional District 1,KS-01,301261358,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67658,KS,1,Congressional District 1,KS-01,238833173,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67659,KS,1,Congressional District 1,KS-01,285087162,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67660,KS,1,Congressional District 1,KS-01,40848777,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67661,KS,1,Congressional District 1,KS-01,963352770,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
67663,KS,1,Congressional District 1,KS-01,865719779,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67664,KS,1,Congressional District 1,KS-01,244735386,TRUE,722,LINCOLN & HSTNGS - KRNY,exact
67665,KS,1,Congressional District 1,KS-01,842607430,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67667,KS,1,Congressional District 1,KS-01,322040,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67669,KS,1,Congressional District 1,KS-01,828428607,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67671,KS,1,Congressional District 1,KS-01,328684248,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67672,KS,1,Congressional District 1,KS-01,811869279,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67673,KS,1,Congressional District 1,KS-01,262671307,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67674,KS,1,Congressional District 1,KS-01,29241661,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67675,KS,1,Congressional District 1,KS-01,255319484,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67701,KS,1,Congressional District 1,KS-01,1165641512,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67730,KS,1,Congressional District 1,KS-01,991083294,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67731,KS,1,Congressional District 1,KS-01,844288516,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67732,KS,1,Congressional District 1,KS-01,876653561,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67733,KS,1,Congressional District 1,KS-01,504985803,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67734,KS,1,Congressional District 1,KS-01,242241976,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67735,KS,1,Congressional District 1,KS-01,1670251150,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67736,KS,1,Congressional District 1,KS-01,582432609,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67737,KS,1,Congressional District 1,KS-01,455174406,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67738,KS,1,Congressional District 1,KS-01,677530895,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67739,KS,1,Congressional District 1,KS-01,328069820,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67740,KS,1,Congressional District 1,KS-01,1090747453,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67741,KS,1,Congressional District 1,KS-01,390207446,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67743,KS,1,Congressional District 1,KS-01,394656288,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67744,KS,1,Congressional District 1,KS-01,393931500,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67745,KS,1,Congressional District 1,KS-01,631911564,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67747,KS,1,Congressional District 1,KS-01,362193201,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67748,KS,1,Congressional District 1,KS-01,1083509824,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67749,KS,1,Congressional District 1,KS-01,1158258459,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67751,KS,1,Congressional District 1,KS-01,222042968,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67752,KS,1,Congressional District 1,KS-01,642948311,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67753,KS,1,Congressional District 1,KS-01,669635335,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67756,KS,1,Congressional District 1,KS-01,1621878261,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67757,KS,1,Congressional District 1,KS-01,517241349,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67758,KS,1,Congressional District 1,KS-01,1163235727,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67761,KS,1,Congressional District 1,KS-01,1079922069,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67762,KS,1,Congressional District 1,KS-01,596737402,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67764,KS,1,Congressional District 1,KS-01,1450451623,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67801,KS,1,Congressional District 1,KS-01,952901461,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67831,KS,1,Congressional District 1,KS-01,1143486314,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67834,KS,1,Congressional District 1,KS-01,487418872,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67834,KS,4,Congressional District 4,KS-04,28275851,FALSE,678,WICHITA - HUTCHINSON PLUS,exact
67835,KS,1,Congressional District 1,KS-01,1252642081,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67836,KS,1,Congressional District 1,KS-01,267138301,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67837,KS,1,Congressional District 1,KS-01,564534686,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67838,KS,1,Congressional District 1,KS-01,204754112,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67839,KS,1,Congressional District 1,KS-01,1547757118,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67840,KS,1,Congressional District 1,KS-01,83093251,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67841,KS,1,Congressional District 1,KS-01,287778769,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67842,KS,1,Congressional District 1,KS-01,431481270,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67843,KS,1,Congressional District 1,KS-01,425832,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67844,KS,1,Congressional District 1,KS-01,610865686,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67846,KS,1,Congressional District 1,KS-01,2026132620,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67849,KS,1,Congressional District 1,KS-01,372043717,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67850,KS,1,Congressional District 1,KS-01,511224700,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67851,KS,1,Congressional District 1,KS-01,530539278,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67853,KS,1,Congressional District 1,KS-01,807150188,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67854,KS,1,Congressional District 1,KS-01,1311490931,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67855,KS,1,Congressional District 1,KS-01,1275945583,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67857,KS,1,Congressional District 1,KS-01,697995654,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67859,KS,1,Congressional District 1,KS-01,484961909,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
67860,KS,1,Congressional District 1,KS-01,1438569570,TRUE,678,WICHITA - HUTCHINSON PLUS,exact
